,date,open,close,high,low,volume,code
2931,2014-01-24,-41.571,-39.918,-39.761,-42.389,35780.0,sh600519
2932,2014-01-27,-40.422,-35.579,-33.075,-40.612,83510.0,sh600519
2933,2014-01-28,-35.777,-36.843,-34.546,-38.265,36401.0,sh600519
2934,2014-01-29,-36.38,-38.67,-35.323,-39.099,31520.0,sh600519
2935,2014-01-30,-39.091,-42.645,-38.719,-43.637,37223.0,sh600519
2936,2014-02-07,-42.761,-41.248,-40.645,-43.587,23865.0,sh600519
2937,2014-02-10,-41.157,-42.099,-40.827,-43.752,36251.0,sh600519
2938,2014-02-11,-42.149,-41.124,-39.852,-42.728,43006.0,sh600519
2939,2014-02-12,-40.992,-41.033,-40.356,-41.728,19283.0,sh600519
2940,2014-02-13,-41.132,-39.777,-37.529,-41.149,38567.0,sh600519
2941,2014-02-14,-40.009,-33.802,-33.719,-40.009,67410.0,sh600519
2942,2014-02-17,-32.81,-27.951,-27.116,-32.81,87465.0,sh600519
2943,2014-02-18,-28.397,-30.405,-28.397,-31.141,33640.0,sh600519
2944,2014-02-19,-30.372,-28.323,-26.298,-30.372,31482.0,sh600519
2945,2014-02-20,-28.347,-28.769,-26.628,-29.587,23188.0,sh600519
2946,2014-02-21,-29.587,-28.694,-27.81,-29.769,34125.0,sh600519
2947,2014-02-24,-28.678,-29.901,-27.042,-31.562,31178.0,sh600519
2948,2014-02-25,-29.587,-34.24,-29.256,-35.372,46279.0,sh600519
2949,2014-02-26,-35.736,-34.521,-32.083,-36.984,26513.0,sh600519
2950,2014-02-27,-34.422,-32.108,-31.413,-36.182,25646.0,sh600519
2951,2014-02-28,-32.066,-27.918,-27.273,-32.108,41926.0,sh600519
2952,2014-03-03,-27.934,-23.86,-23.81,-29.314,48816.0,sh600519
2953,2014-03-04,-26.182,-25.124,-20.256,-26.281,50866.0,sh600519
2954,2014-03-05,-24.604,-19.802,-19.678,-26.281,47211.0,sh600519
2955,2014-03-06,-19.496,-18.017,-17.769,-22.149,42741.0,sh600519
2956,2014-03-07,-18.017,-15.133,-13.719,-19.637,58110.0,sh600519
2957,2014-03-10,-15.703,-22.199,-14.876,-24.604,49985.0,sh600519
2958,2014-03-11,-22.975,-17.868,-16.694,-23.719,38561.0,sh600519
2959,2014-03-12,-18.777,-20.885,-16.694,-23.157,36763.0,sh600519
2960,2014-03-13,-21.653,-15.645,-15.455,-22.058,42637.0,sh600519
2961,2014-03-14,-16.314,-16.471,-14.711,-18.182,24933.0,sh600519
2962,2014-03-17,-15.537,-14.323,-14.166,-18.009,32198.0,sh600519
2963,2014-03-18,-12.81,-10.314,-6.281,-12.81,59473.0,sh600519
2964,2014-03-19,-11.488,-7.794,-7.273,-12.232,35365.0,sh600519
2965,2014-03-20,-7.852,-12.083,-7.686,-12.232,33895.0,sh600519
2966,2014-03-21,-12.694,-10.248,-9.769,-15.124,40318.0,sh600519
2967,2014-03-24,-10.579,-10.339,-6.67,-11.488,26320.0,sh600519
2968,2014-03-25,-12.728,-14.042,-12.728,-23.314,62403.0,sh600519
2969,2014-03-26,-15.455,-20.918,-14.62,-21.025,57376.0,sh600519
2970,2014-03-27,-21.604,-21.604,-19.009,-22.645,38044.0,sh600519
2971,2014-03-28,-21.471,-25.752,-20.504,-27.099,48272.0,sh600519
2972,2014-03-31,-26.273,-24.05,-21.835,-26.281,30583.0,sh600519
2973,2014-04-01,-24.042,-17.612,-17.562,-24.298,34046.0,sh600519
2974,2014-04-02,-17.405,-15.009,-11.686,-18.818,46698.0,sh600519
2975,2014-04-03,-13.422,-15.281,-13.314,-16.777,26918.0,sh600519
2976,2014-04-04,-15.827,-16.314,-15.29,-18.843,23206.0,sh600519
2977,2014-04-08,-16.43,-15.918,-15.19,-18.835,25927.0,sh600519
2978,2014-04-09,-15.521,-16.901,-14.19,-17.909,21618.0,sh600519
2979,2014-04-10,-16.967,-11.81,-10.562,-20.083,54177.0,sh600519
2980,2014-04-11,-9.752,-6.38,-3.471,-9.752,90225.0,sh600519
2981,2014-04-14,-7.521,-7.802,-5.364,-8.926,26824.0,sh600519
2982,2014-04-15,-8.761,-7.694,-6.554,-8.761,25880.0,sh600519
2983,2014-04-16,-8.347,-10.562,-7.637,-11.248,22040.0,sh600519
2984,2014-04-17,-10.744,-7.108,-6.447,-11.232,29744.0,sh600519
2985,2014-04-18,-7.273,-7.017,-4.984,-8.678,19601.0,sh600519
2986,2014-04-21,-8.091,-9.711,-6.463,-9.752,18333.0,sh600519
2987,2014-04-22,-9.752,-9.645,-7.166,-10.149,22344.0,sh600519
2988,2014-04-23,-9.686,-6.397,-6.042,-9.728,33755.73,sh600519
2989,2014-04-24,-6.323,-6.645,-5.86,-8.347,12581.0,sh600519
2990,2014-04-25,-13.075,-15.794,-13.058,-18.19,95877.0,sh600519
2991,2014-04-28,-17.951,-17.364,-15.901,-19.827,33028.0,sh600519
2992,2014-04-29,-17.356,-16.703,-15.141,-17.628,27996.0,sh600519
2993,2014-04-30,-16.405,-16.463,-16.124,-17.579,19220.0,sh600519
2994,2014-05-05,-16.777,-19.463,-16.777,-22.083,36743.0,sh600519
2995,2014-05-06,-19.67,-19.017,-17.438,-19.67,13622.0,sh600519
2996,2014-05-07,-18.339,-19.124,-18.339,-20.0,11960.0,sh600519
2997,2014-05-08,-19.009,-19.116,-17.612,-19.323,14697.0,sh600519
2998,2014-05-09,-19.124,-19.157,-17.769,-19.422,16721.0,sh600519
2999,2014-05-12,-17.777,-18.918,-17.769,-20.083,26194.0,sh600519
3000,2014-05-13,-19.033,-19.058,-18.339,-20.033,15939.0,sh600519
3001,2014-05-14,-19.678,-23.579,-18.901,-24.62,34016.0,sh600519
3002,2014-05-15,-23.818,-22.852,-22.083,-24.215,16983.0,sh600519
3003,2014-05-16,-22.852,-23.67,-22.066,-24.075,18467.0,sh600519
3004,2014-05-19,-25.868,-29.604,-25.455,-29.637,56250.0,sh600519
3005,2014-05-20,-29.504,-32.083,-28.397,-33.223,46885.0,sh600519
3006,2014-05-21,-32.81,-27.108,-26.562,-32.934,38737.0,sh600519
3007,2014-05-22,-27.19,-27.893,-24.959,-28.223,18678.0,sh600519
3008,2014-05-23,-27.934,-26.033,-25.637,-27.951,14009.0,sh600519
3009,2014-05-26,-23.885,-24.984,-23.885,-25.579,8910.0,sh600519
3010,2014-05-27,-25.455,-25.29,-23.182,-25.571,13035.0,sh600519
3011,2014-05-28,-25.546,-24.678,-23.802,-25.62,12501.0,sh600519
3012,2014-05-29,-24.852,-24.389,-23.033,-25.075,10106.0,sh600519
3013,2014-05-30,-24.422,-25.273,-23.571,-25.438,9217.0,sh600519
3014,2014-06-03,-25.455,-25.645,-24.215,-26.075,13048.0,sh600519
3015,2014-06-04,-25.463,-26.984,-25.141,-27.918,10494.0,sh600519
3016,2014-06-05,-27.009,-23.992,-23.802,-28.488,20678.0,sh600519
3017,2014-06-06,-24.066,-24.967,-23.265,-26.042,9477.0,sh600519
3018,2014-06-09,-26.033,-25.265,-24.298,-26.033,10034.0,sh600519
3019,2014-06-10,-25.248,-23.967,-23.562,-25.248,19305.0,sh600519
3020,2014-06-11,-24.009,-24.678,-23.488,-25.281,10781.0,sh600519
3021,2014-06-12,-24.571,-25.761,-24.571,-26.182,11499.0,sh600519
3022,2014-06-13,-25.711,-25.612,-24.769,-26.975,16970.0,sh600519
3023,2014-06-16,-25.537,-24.281,-23.984,-25.951,16237.0,sh600519
3024,2014-06-17,-24.38,-25.298,-24.38,-26.116,16364.0,sh600519
3025,2014-06-18,-24.794,-24.975,-24.256,-25.124,14024.0,sh600519
3026,2014-06-19,-24.992,-25.678,-24.463,-25.868,11551.0,sh600519
3027,2014-06-20,-25.703,-25.306,-24.959,-26.017,12019.0,sh600519
3028,2014-06-23,-25.042,-22.719,-22.661,-25.157,28983.0,sh600519
3029,2014-06-24,-22.463,-16.719,-16.529,-22.521,38532.0,sh600519
3030,2014-06-25,-16.168,-18.986,-16.168,-19.65,38171.0,sh600519
3031,2014-06-26,-18.986,-19.522,-18.304,-19.731,36348.0,sh600519
3032,2014-06-27,-19.722,-20.668,-19.722,-21.722,26477.0,sh600519
3033,2014-06-30,-19.941,-19.213,-18.386,-20.65,24399.0,sh600519
3034,2014-07-01,-18.659,-19.404,-18.659,-20.286,11946.0,sh600519
3035,2014-07-02,-19.168,-19.122,-18.877,-20.104,12068.0,sh600519
3036,2014-07-03,-19.004,-18.05,-17.922,-19.741,19331.0,sh600519
3037,2014-07-04,-17.922,-17.995,-17.213,-18.541,15402.0,sh600519
3038,2014-07-07,-18.468,-17.231,-17.122,-19.004,22879.0,sh600519
3039,2014-07-08,-17.286,-19.031,-17.222,-20.086,21091.0,sh600519
3040,2014-07-09,-19.195,-19.886,-18.404,-20.086,14328.0,sh600519
3041,2014-07-10,-19.995,-20.068,-19.35,-20.468,12159.0,sh600519
3042,2014-07-11,-19.677,-19.313,-18.204,-19.995,18432.0,sh600519
3043,2014-07-14,-19.313,-12.131,-11.113,-19.65,46534.0,sh600519
3044,2014-07-15,-12.731,-8.459,-4.65,-12.731,58787.0,sh600519
3045,2014-07-16,-8.422,-7.768,-5.759,-8.422,24459.0,sh600519
3046,2014-07-17,-8.204,-8.513,-6.877,-10.104,20191.0,sh600519
3047,2014-07-18,-8.659,-1.941,1.714,-9.468,74896.0,sh600519
3048,2014-07-21,-2.477,-1.941,-0.213,-4.113,30143.0,sh600519
3049,2014-07-22,-3.195,0.078,0.805,-3.195,29820.0,sh600519
3050,2014-07-23,-1.013,0.705,1.714,-1.377,27836.0,sh600519
3051,2014-07-24,0.587,0.378,5.441,-0.741,35682.0,sh600519
3052,2014-07-25,0.805,0.696,2.669,-1.868,27833.0,sh600519
3053,2014-07-28,1.014,1.032,4.432,-0.177,42968.0,sh600519
3054,2014-07-29,1.078,-1.868,1.078,-2.595,36017.0,sh600519
3055,2014-07-30,-2.159,-4.186,-2.159,-6.013,54876.0,sh600519
3056,2014-07-31,-4.386,-2.586,-2.486,-5.595,25206.0,sh600519
3057,2014-08-01,-2.677,-0.122,1.078,-3.177,43259.0,sh600519
3058,2014-08-04,-0.104,1.169,2.278,-0.75,38848.0,sh600519
3059,2014-08-05,0.805,2.85,3.223,-1.313,38357.0,sh600519
3060,2014-08-06,1.532,0.187,2.423,-1.013,20317.0,sh600519
3061,2014-08-07,-0.013,-2.286,1.16,-2.377,25396.0,sh600519
3062,2014-08-08,-1.05,-0.886,0.196,-3.013,23819.0,sh600519
3063,2014-08-11,-0.577,-0.041,0.078,-1.459,20070.0,sh600519
3064,2014-08-12,-1.186,-0.977,-0.331,-2.695,19604.0,sh600519
3065,2014-08-13,-0.977,-0.568,1.514,-2.104,34454.0,sh600519
3066,2014-08-14,-0.995,-1.504,0.296,-1.668,22958.0,sh600519
3067,2014-08-15,-0.831,-1.431,-0.568,-1.804,21802.0,sh600519
3068,2014-08-18,-1.013,-3.059,-0.741,-3.65,41698.0,sh600519
3069,2014-08-19,-3.059,-4.031,-3.059,-4.241,32095.0,sh600519
3070,2014-08-20,-3.977,-1.013,-0.959,-4.195,37084.0,sh600519
3071,2014-08-21,-1.013,-2.859,-0.722,-3.741,18872.0,sh600519
3072,2014-08-22,-2.831,-3.495,-2.477,-3.968,18636.0,sh600519
3073,2014-08-25,-3.495,-3.968,-2.695,-4.377,15376.0,sh600519
3074,2014-08-26,-4.195,-4.904,-3.359,-5.595,16589.0,sh600519
3075,2014-08-27,-4.904,-6.131,-4.85,-6.304,13828.0,sh600519
3076,2014-08-28,-6.468,-6.45,-4.322,-6.468,17618.0,sh600519
3077,2014-08-29,-6.468,-4.441,-4.113,-7.377,23838.0,sh600519
3078,2014-09-01,-4.468,-4.241,-3.286,-4.913,16450.0,sh600519
3079,2014-09-02,-3.913,-0.504,-0.431,-4.622,41246.0,sh600519
3080,2014-09-03,-0.486,1.55,3.914,-0.504,42042.0,sh600519
3081,2014-09-04,1.441,1.769,2.569,0.514,23975.0,sh600519
3082,2014-09-05,2.35,3.996,4.587,1.905,34731.0,sh600519
3083,2014-09-09,4.123,0.878,4.414,0.805,20562.0,sh600519
3084,2014-09-10,0.532,0.723,1.714,-0.095,17867.0,sh600519
3085,2014-09-11,0.687,-1.031,1.55,-1.486,31875.0,sh600519
3086,2014-09-12,-1.477,-0.604,-0.422,-2.541,17356.0,sh600519
3087,2014-09-15,-1.104,-3.368,-1.095,-3.922,32543.0,sh600519
3088,2014-09-16,-2.377,-5.141,-2.286,-5.541,34823.0,sh600519
3089,2014-09-17,-4.222,-4.441,-3.25,-5.25,25841.0,sh600519
3090,2014-09-18,-4.631,-3.513,-3.395,-5.486,26482.0,sh600519
3091,2014-09-19,-3.513,-2.059,-1.941,-4.195,22665.0,sh600519
3092,2014-09-22,-2.186,-5.613,-2.186,-5.704,37191.0,sh600519
3093,2014-09-23,-5.831,-5.122,-5.104,-6.141,34546.0,sh600519
3094,2014-09-24,-6.022,-2.659,-2.377,-6.831,43448.0,sh600519
3095,2014-09-25,-1.995,-0.841,0.787,-2.013,56851.0,sh600519
3096,2014-09-26,-1.468,-0.731,0.005,-3.559,22716.0,sh600519
3097,2014-09-29,-0.713,-0.586,0.078,-1.568,23488.0,sh600519
3098,2014-09-30,-0.341,-0.895,-0.113,-1.741,21574.0,sh600519
3099,2014-10-08,-1.922,-2.168,-1.831,-4.831,45652.0,sh600519
3100,2014-10-09,-2.95,-2.822,-2.604,-4.122,36244.0,sh600519
3101,2014-10-10,-3.722,-3.722,-3.013,-4.922,43147.0,sh600519
3102,2014-10-13,-4.822,-6.377,-4.759,-8.577,53176.0,sh600519
3103,2014-10-14,-7.377,-7.459,-5.568,-7.886,28895.0,sh600519
3104,2014-10-15,-7.604,-5.268,-5.031,-7.641,22238.0,sh600519
3105,2014-10-16,-6.377,-5.268,-4.477,-6.377,23949.0,sh600519
3106,2014-10-17,-4.65,-4.304,-3.695,-5.65,30976.0,sh600519
3107,2014-10-20,-4.304,-5.631,-4.195,-6.104,32910.0,sh600519
3108,2014-10-21,-5.559,-4.231,-3.431,-5.922,39911.0,sh600519
3109,2014-10-22,-4.25,-3.668,-3.322,-5.104,22836.0,sh600519
3110,2014-10-23,-4.131,-3.695,-2.577,-4.75,31917.0,sh600519
3111,2014-10-24,-3.786,-3.85,-2.931,-4.931,19980.0,sh600519
3112,2014-10-27,-5.586,-5.104,-3.65,-7.477,27970.0,sh600519
3113,2014-10-28,-5.268,-3.977,-3.65,-5.395,20548.0,sh600519
3114,2014-10-29,-3.922,-4.377,-3.231,-5.122,21423.0,sh600519
3115,2014-10-30,-4.65,-6.995,-4.65,-7.286,49087.0,sh600519
3116,2014-10-31,-6.95,-5.85,-5.65,-7.968,36421.0,sh600519
3117,2014-11-03,-5.786,-6.85,-5.668,-6.968,24670.0,sh600519
3118,2014-11-04,-6.931,-10.659,-6.931,-11.013,55943.0,sh600519
3119,2014-11-05,-10.968,-15.422,-10.968,-16.013,76719.0,sh600519
3120,2014-11-06,-15.422,-14.513,-14.204,-15.55,36362.0,sh600519
3121,2014-11-07,-14.495,-13.704,-13.468,-14.55,41507.0,sh600519
3122,2014-11-10,-11.922,-8.495,-8.486,-12.831,62325.0,sh600519
3123,2014-11-11,-8.013,-8.877,-7.195,-10.095,47706.0,sh600519
3124,2014-11-12,-9.213,-9.295,-8.659,-11.741,30823.0,sh600519
3125,2014-11-13,-9.45,-10.486,-9.441,-12.213,49155.0,sh600519
3126,2014-11-14,-10.504,-5.295,-4.986,-11.095,75225.0,sh600519
3127,2014-11-17,4.441,-2.786,4.441,-2.831,150416.0,sh600519
3128,2014-11-18,-1.922,-6.786,-1.177,-7.377,63497.0,sh600519
3129,2014-11-19,-6.859,-9.131,-6.786,-9.55,46290.0,sh600519
3130,2014-11-20,-9.304,-11.304,-9.268,-11.477,46258.0,sh600519
3131,2014-11-21,-11.413,-9.077,-9.013,-11.741,41990.0,sh600519
3132,2014-11-24,-8.395,-8.331,-7.377,-10.104,53878.0,sh600519
3133,2014-11-25,-8.813,-7.704,-7.513,-9.377,53231.0,sh600519
3134,2014-11-26,-7.741,-6.513,-6.141,-8.386,63858.0,sh600519
3135,2014-11-27,-7.377,-5.85,-5.359,-8.286,96551.0,sh600519
3136,2014-11-28,-5.95,-6.613,-5.95,-9.041,88288.0,sh600519
3137,2014-12-01,-5.95,-2.777,-1.922,-6.468,121740.0,sh600519
3138,2014-12-02,-3.695,-1.795,-1.741,-4.422,99268.0,sh600519
3139,2014-12-03,-0.613,1.56,4.714,-0.686,117322.0,sh600519
3140,2014-12-04,3.078,10.014,10.35,3.078,117781.0,sh600519
3141,2014-12-05,13.523,7.096,14.405,4.987,112901.0,sh600519
3142,2014-12-08,5.205,8.96,12.16,3.714,100894.0,sh600519
3143,2014-12-09,8.078,8.86,21.369,7.623,151890.0,sh600519
3144,2014-12-10,10.805,15.278,18.532,10.805,106656.0,sh600519
3145,2014-12-11,15.35,11.614,17.114,11.069,54882.0,sh600519
3146,2014-12-12,12.423,12.25,16.25,11.714,51055.0,sh600519
3147,2014-12-15,12.26,19.023,19.078,11.196,70964.0,sh600519
3148,2014-12-16,18.714,15.923,18.714,13.632,51129.0,sh600519
3149,2014-12-17,15.341,14.505,16.669,13.35,60020.0,sh600519
3150,2014-12-18,15.069,14.75,17.35,14.441,38567.0,sh600519
3151,2014-12-19,14.496,16.096,17.15,13.532,49631.0,sh600519
3152,2014-12-22,15.032,19.078,19.25,11.605,73623.0,sh600519
3153,2014-12-23,18.787,23.405,27.614,17.178,85650.0,sh600519
3154,2014-12-24,22.623,18.132,26.078,15.969,63554.0,sh600519
3155,2014-12-25,18.214,20.65,20.805,16.269,44071.0,sh600519
3156,2014-12-26,19.978,22.232,23.532,18.078,42677.0,sh600519
3157,2014-12-29,22.714,18.514,24.441,17.169,89838.0,sh600519
3158,2014-12-30,18.078,21.569,22.605,17.605,56171.0,sh600519
3159,2014-12-31,20.441,24.096,24.441,19.896,46269.0,sh600519
3160,2015-01-05,24.096,35.823,37.387,23.25,94515.0,sh600519
3161,2015-01-06,33.532,31.56,35.86,29.914,55020.0,sh600519
3162,2015-01-07,29.932,27.114,33.078,24.432,54797.0,sh600519
3163,2015-01-08,28.078,26.041,28.55,24.569,40525.0,sh600519
3164,2015-01-09,24.805,24.723,29.687,24.541,53982.0,sh600519
3165,2015-01-12,24.441,21.196,26.796,19.405,49914.0,sh600519
3166,2015-01-13,21.714,19.787,23.114,19.532,36708.0,sh600519
3167,2015-01-14,19.896,18.241,21.26,16.15,52403.0,sh600519
3168,2015-01-15,18.887,20.869,21.169,17.605,48585.0,sh600519
3169,2015-01-16,20.987,20.905,22.623,20.787,39978.0,sh600519
3170,2015-01-19,16.26,11.241,18.26,7.596,64679.0,sh600519
3171,2015-01-20,11.732,13.605,15.805,8.987,61022.0,sh600519
3172,2015-01-21,13.778,17.496,17.987,12.805,52674.0,sh600519
3173,2015-01-22,17.505,16.469,19.314,15.35,38254.0,sh600519
3174,2015-01-23,15.46,16.278,18.332,15.45,33084.0,sh600519
3175,2015-01-26,16.896,17.896,18.532,16.305,35649.0,sh600519
3176,2015-01-27,17.914,15.45,17.914,13.532,41883.0,sh600519
3177,2015-01-28,14.441,13.05,15.714,12.896,30680.0,sh600519
3178,2015-01-29,11.896,11.85,13.532,10.805,32492.0,sh600519
3179,2015-01-30,12.614,12.787,16.26,12.169,47508.0,sh600519
3180,2015-02-02,11.269,10.641,12.078,9.441,33983.0,sh600519
3181,2015-02-03,13.06,13.869,14.123,11.896,27792.0,sh600519
3182,2015-02-04,14.578,12.85,17.241,12.623,35293.0,sh600519
3183,2015-02-05,14.414,9.941,16.169,9.896,41239.0,sh600519
3184,2015-02-06,10.478,10.441,12.169,9.532,37102.0,sh600519
3185,2015-02-09,11.505,19.26,19.987,10.805,87293.0,sh600519
3186,2015-02-10,19.714,17.969,20.078,16.669,53638.0,sh600519
3187,2015-02-11,17.532,18.214,19.214,17.241,22894.0,sh600519
3188,2015-02-12,18.978,18.596,19.432,17.178,25050.0,sh600519
3189,2015-02-13,19.087,17.614,19.441,16.623,40127.0,sh600519
3190,2015-02-16,17.66,18.36,18.65,16.46,39521.0,sh600519
3191,2015-02-17,18.578,17.369,18.887,17.087,34172.0,sh600519
3192,2015-02-25,18.078,18.95,20.532,16.36,59935.0,sh600519
3193,2015-02-26,18.805,21.387,22.978,18.578,62297.0,sh600519
3194,2015-02-27,21.623,25.396,28.532,21.532,63370.0,sh600519
3195,2015-03-02,25.169,25.105,27.896,23.532,31098.0,sh600519
3196,2015-03-03,23.805,20.76,26.26,20.041,42999.0,sh600519
3197,2015-03-04,21.705,21.887,22.632,19.532,40662.0,sh600519
3198,2015-03-05,19.905,20.369,21.741,19.032,36206.0,sh600519
3199,2015-03-06,20.214,18.641,21.241,18.323,25470.0,sh600519
3200,2015-03-09,20.623,25.86,27.16,18.805,43486.0,sh600519
3201,2015-03-10,25.296,22.469,25.805,21.969,29637.0,sh600519
3202,2015-03-11,22.469,26.241,27.169,22.441,40583.0,sh600519
3203,2015-03-12,27.169,26.941,29.887,25.714,38496.0,sh600519
3204,2015-03-13,26.896,24.36,27.987,23.15,25479.0,sh600519
3205,2015-03-16,24.496,27.86,28.532,21.723,31160.0,sh600519
3206,2015-03-17,28.978,30.596,32.341,28.887,45904.0,sh600519
3207,2015-03-18,30.623,33.032,33.523,29.46,39304.0,sh600519
3208,2015-03-19,32.205,29.241,32.614,28.132,33539.0,sh600519
3209,2015-03-20,28.26,27.305,28.978,25.241,51373.0,sh600519
3210,2015-03-23,28.687,29.06,30.578,27.35,40979.0,sh600519
3211,2015-03-24,29.26,29.614,31.205,26.35,60079.0,sh600519
3212,2015-03-25,27.169,26.969,29.078,26.314,42240.0,sh600519
3213,2015-03-26,27.669,32.223,33.441,26.26,67105.0,sh600519
3214,2015-03-27,31.714,28.578,32.223,27.123,40144.59,sh600519
3215,2015-03-30,28.696,30.596,32.578,27.26,63451.0,sh600519
3216,2015-03-31,30.514,29.86,34.232,28.096,88130.0,sh600519
3217,2015-04-01,29.923,29.296,31.314,28.514,76875.0,sh600519
3218,2015-04-02,29.86,28.605,31.35,27.06,62981.0,sh600519
3219,2015-04-03,28.078,30.632,30.814,26.969,51210.0,sh600519
3220,2015-04-07,30.669,34.141,34.514,29.714,59824.0,sh600519
3221,2015-04-08,35.805,37.623,43.241,34.978,135857.0,sh600519
3222,2015-04-09,37.605,33.532,38.878,32.669,62399.0,sh600519
3223,2015-04-10,33.523,33.732,36.25,33.178,102019.0,sh600519
3224,2015-04-13,34.941,37.078,37.614,32.569,91356.0,sh600519
3225,2015-04-14,37.169,38.987,41.969,37.132,81903.0,sh600519
3226,2015-04-15,41.805,38.714,42.423,37.314,55005.0,sh600519
3227,2015-04-16,41.305,57.414,57.414,40.65,86014.0,sh600519
3228,2015-04-17,68.896,63.132,77.805,59.241,192094.0,sh600519
3229,2015-04-20,60.805,64.469,75.078,59.896,130588.0,sh600519
3230,2015-04-21,69.896,85.741,85.741,69.896,122401.0,sh600519
3231,2015-04-22,96.078,91.614,96.26,85.45,134635.0,sh600519
3232,2015-04-23,91.714,84.478,91.869,81.696,86030.0,sh600519
3233,2015-04-24,80.696,86.705,87.787,74.45,100531.0,sh600519
3234,2015-04-27,85.878,84.25,95.169,81.705,78973.0,sh600519
3235,2015-04-28,82.623,77.069,86.805,76.305,87291.0,sh600519
3236,2015-04-29,75.441,78.787,81.714,75.441,59300.0,sh600519
3237,2015-04-30,80.032,81.014,83.441,76.941,64064.0,sh600519
3238,2015-05-04,81.405,83.505,87.169,79.005,54739.0,sh600519
3239,2015-05-05,80.805,70.76,80.805,69.787,73700.0,sh600519
3240,2015-05-06,73.514,72.332,76.25,69.905,60324.0,sh600519
3241,2015-05-07,74.441,74.378,80.696,72.223,68102.0,sh600519
3242,2015-05-08,75.46,82.778,83.423,75.26,57805.0,sh600519
3243,2015-05-11,80.35,85.75,86.25,78.987,61345.0,sh600519
3244,2015-05-12,85.532,83.005,85.532,80.805,47031.0,sh600519
3245,2015-05-13,82.441,84.805,90.778,81.26,58913.0,sh600519
3246,2015-05-14,84.669,80.269,87.623,80.096,41853.0,sh600519
3247,2015-05-15,80.269,74.596,82.16,71.36,54185.0,sh600519
3248,2015-05-18,74.441,70.932,74.441,69.987,35363.0,sh600519
3249,2015-05-19,70.85,79.023,79.187,70.078,47637.0,sh600519
3250,2015-05-20,80.805,82.578,88.078,78.35,63771.0,sh600519
3251,2015-05-21,84.441,86.796,89.26,82.632,47669.0,sh600519
3252,2015-05-22,87.787,102.496,103.35,87.705,66649.0,sh600519
3253,2015-05-25,97.169,112.469,113.978,96.26,67473.0,sh600519
3254,2015-05-26,112.26,111.296,115.35,109.86,60914.0,sh600519
3255,2015-05-27,111.278,103.441,114.732,99.896,46934.0,sh600519
3256,2015-05-28,101.941,89.087,107.169,88.169,60884.0,sh600519
3257,2015-05-29,88.087,91.56,96.26,87.978,57783.0,sh600519
3258,2015-06-01,91.66,98.496,99.878,87.896,65816.0,sh600519
3259,2015-06-02,97.623,94.096,97.623,88.678,64635.0,sh600519
3260,2015-06-03,92.787,90.614,94.096,88.087,46424.0,sh600519
3261,2015-06-04,90.787,86.45,92.623,69.896,92362.0,sh600519
3262,2015-06-05,86.36,82.478,89.987,75.35,85738.0,sh600519
3263,2015-06-08,80.36,92.296,94.932,78.805,96007.0,sh600519
3264,2015-06-09,92.623,87.196,96.987,84.896,77851.0,sh600519
3265,2015-06-10,84.114,89.032,94.332,82.441,80462.0,sh600519
3266,2015-06-11,88.078,88.132,92.169,86.05,52954.0,sh600519
3267,2015-06-12,90.005,93.532,99.896,88.987,90909.0,sh600519
3268,2015-06-15,94.423,88.887,98.987,88.15,100014.0,sh600519
3269,2015-06-16,87.169,82.578,93.35,81.26,69303.0,sh600519
3270,2015-06-17,82.587,83.614,86.041,78.078,58388.0,sh600519
3271,2015-06-18,81.732,73.505,83.35,70.441,61506.0,sh600519
3272,2015-06-19,75.232,65.632,77.614,64.46,67608.0,sh600519
3273,2015-06-23,69.714,81.032,84.305,64.56,81247.0,sh600519
3274,2015-06-24,78.987,89.178,92.805,76.85,95706.0,sh600519
3275,2015-06-25,89.441,80.614,89.923,79.178,66521.0,sh600519
3276,2015-06-26,79.005,72.123,84.214,65.623,99332.0,sh600519
3277,2015-06-29,77.505,75.932,84.896,58.805,165071.0,sh600519
3278,2015-06-30,75.932,85.941,87.914,75.35,126298.0,sh600519
3279,2015-07-01,83.532,85.796,95.805,79.878,103326.0,sh600519
3280,2015-07-02,83.805,88.35,108.623,74.45,118459.0,sh600519
3281,2015-07-03,83.532,78.814,88.532,71.896,109605.0,sh600519
3282,2015-07-06,95.305,82.66,95.341,69.441,272799.0,sh600519
3283,2015-07-07,78.987,73.696,84.969,69.441,167562.0,sh600519
3284,2015-07-08,59.896,67.041,74.432,51.496,289140.0,sh600519
3285,2015-07-09,67.041,86.205,88.45,63.532,138203.0,sh600519
3286,2015-07-10,85.35,93.16,108.987,80.769,256149.0,sh600519
3287,2015-07-13,86.26,86.032,93.15,79.896,148926.0,sh600519
3288,2015-07-14,83.532,78.123,83.696,76.441,96768.0,sh600519
3289,2015-07-15,76.714,80.132,81.441,72.878,104077.0,sh600519
3290,2015-07-16,80.132,80.432,82.787,77.405,72814.0,sh600519
3291,2015-07-17,84.69,83.98,85.68,80.43,56418.0,sh600519
3292,2015-07-20,82.84,80.8,83.59,78.19,67933.0,sh600519
3293,2015-07-21,77.44,77.35,79.89,75.69,51789.0,sh600519
3294,2015-07-22,75.69,72.82,77.69,72.27,70855.0,sh600519
3295,2015-07-23,73.68,75.23,76.29,71.46,64748.0,sh600519
3296,2015-07-24,76.19,74.9,79.38,74.44,57390.0,sh600519
